lga_code,lga_name,ward_code,ward_name,polling_unit_code,polling_unit_name,address,registered_voters,lga_description,ward_description
12,Fagge,2,Fagge B,12-02-006,BELLO DANDAGO II,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-007,DANDALIN FAGGE I,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-008,DANDALIN FAGGE II,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-009,DANDALIN FAGGE III,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-010,DANDALIN FAGGE IV,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-011,DANDALIN FAGGE V,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-012,DANDALIN FAGGE VI,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-013,FAGGE SPS I,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-014,FAGGE SPS II,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-015,FAGGE SPS III,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-016,FAGGE SPS IV,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-017,FAGGE SPS V,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-018,FAGGE SPS VI,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-019,FAGGE SPS VII,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-020,FAGGE SPS VIII,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-021,FAGGE SPS IX,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-022,FAGGE SPS X,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-023,FAGGE SPS XI,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-024,FAGGE SPS XII,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-025,FAGGE SPS XIII,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-026,FAGGE SPS XIV,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-027,NIGER RD,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-028,OFISHIN GALADIMA I,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-029,OFISHIN GALADIMA II,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-030,OFISHIN GALADIMA III,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-031,OFISHIN GALADIMA IV,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-032,OFISHIN GALADIMA V,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-033,OFISHIN GALADIMA VI,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-034,RAILWAY QTRS I,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-035,RAILWAY QTRS II,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-036,RAILWAY QTRS III,"Fagge B, Fagge, Kano",0,,
12,Fagge,2,Fagge B,12-02-037,RAILWAY QTRS IV,"Fagge B, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-001,KOFAR M. HAIDO I,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-002,KOFAR M. HAIDO II,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-003,KOFAR M. HAIDO III,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-004,KOFAR M. HAIDO IV,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-005,KOFAR M. HAIDO V,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-006,KOFAR M. HAIDO VI,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-007,KOFAR M. HAIDO VII,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-008,KOFAR SANDA M/BAREWA I,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-009,"KOFAR SANDA, M/BAREWA II","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-010,"KOFAR SANDA, M/BAREWA III","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-011,"KOFAR SANDA, M/BAREWA IV","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-012,"KOFAR SANDA, M/BAREWA V","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-013,"KOFAR SANDA, M/BAREWA VI","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-014,"KOFAR SANDA, M/BAREWA VII","Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-015,WAKILIN TSAFTA I,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-016,WAKILIN TSAFTA II,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-017,WAKILIN TSAFTA III,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-018,WAKILIN TSAFTA IV,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-019,WAKILIN TSAFTA V,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-020,WAKILIN TSAFTA VI,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-021,WAKILIN TSAFTA VII,"Fagge C, Fagge, Kano",0,,
12,Fagge,3,Fagge C,12-03-022,WAKILIN TSAFTA VIII,"Fagge C, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-001,GIDAN M/UNGUWA I,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-002,GIDAN M/UNGUWA II,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-003,GIDAN M/UNGUWA III,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-004,KAMPALA I,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-005,KAMPALA II,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-006,KAMPALA III,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-007,KAMPALA IV,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-008,KAMPALA V,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-009,KAMPALA VI,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-010,KAMPALA VII,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-011,KAMPALA VIII,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-012,KAMPALA IX,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-013,KAMPALA X,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-014,KUKA P.S. I,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-015,KUKA P.S. II,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-016,KUKA P.S. III,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-017,KUKA P.S. IV,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-018,KUKA P.S. V,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-019,KUKA P.S. VI,"Fagge D, Fagge, Kano",0,,
12,Fagge,4,Fagge D,12-04-020,KUKA P.S. VII,"Fagge D, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-001,KURNA P.S I,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-002,KURNA P.S. II,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-003,KURNA P.S. III,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-004,KURNA P.S. IV,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-005,KURNA P.S. V,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-006,KURNA P.S. VI,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-007,KURNA P.S. VII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-008,KURNA P.S. VIII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-009,KURNA P.S. IX,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-010,KURNA P.S. X,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-011,KURNA P.S. XI,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-012,KURNA P.S. XII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-013,KURNA P.S. XIII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-014,KURNA P.S. XIV,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-015,LAYIN DABINAI I,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-016,LAYIN DABINAI II,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-017,LAYIN DABINAI III,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-018,LAYIN DABINAI IV,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-019,LAYIN DABINAI V,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-020,LAYIN DABINAI VI,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-021,LAYIN DABINAI VII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-022,LAYIN DABINAI VIII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-023,"MAI KWARU, PRIMARY I","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-024,"MAI KWARU,PRIMARY II","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-025,"MAI KWARU, PRIMARY III","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-026,"MAI KWARU,PRIMARY IV","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-027,"MAI KWARU, PRIMARY V","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-028,"MAI KWARU,PRIMARY VI","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-029,"MAI KWARU, PRIMARY VII","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-030,"MAI KWARU, PRIMARY VIII","Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-031,WAPA I,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-032,WAPA II,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-033,WAPA III,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-034,WAPA IV,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-035,WAPA V,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-036,WAPA VI,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-037,WAPA VII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-038,WAPA VIII,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-039,WAPA IX,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-040,WAPA X,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-041,WAPA XI,"Fagge E, Fagge, Kano",0,,
12,Fagge,5,Fagge E,12-05-042,WAPA XII,"Fagge E, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-001,KAUYEN ALFA I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-002,KAUYEN ALFA II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-003,ARMY DAY PR. SCH. I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-004,ARMY DAY PR. SCH. II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-005,ARMY DAY PR. SCH. III,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-006,ARMY DAY PR. SCH. IV,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-007,"GOBIRAWA, PR. SCH. I","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-008,"GOBIRAWA, PR. SCH. II","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-009,"GOBIRAWA, PR. SCH. III","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-010,"GOBIRAWA,A PR. SCH. IV","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-011,"GOBIRAWA, PR. SCH. V","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-012,"GOBIRAWA, PR. SCH. VI","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-013,"GOBIRAWA, PR. SCH. VII","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-014,"GOBIRAWA, PR. SCH. VIII","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-015,"GOBIRAWA, PR. SCH. IX","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-016,"GOBIRAWA, PR. SCH. X","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-017,"GOBIRAWA, PR. SCH. XI","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-018,"GOBIRAWA, PR. SCH. XII","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-019,JABA I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-020,JABA II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-021,JABA III,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-022,"JALLI, PRI. SCH.","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-023,KOFAR DAN RIMI I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-024,KOFAR DAN RIMI II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-025,KOFAR MAI UNGUWA,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-026,KURNA GABAS I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-027,KURNA GABAS II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-028,KURNA GABAS III,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-029,KURNA GABAS IV,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-030,KURNA GABAS V,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-031,KWACHIRIN DIKKO I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-032,KWACHIRIN DIKKO II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-033,KWACHIRIN JOBE I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-034,KWACHIRIN JOBE II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-035,KWACHIRIN JOBE III,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-036,LAYIN CHEDIYA I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-037,LAYIN CHEDIYA II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-038,LAYIN TSAMIYA,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-039,MAMI MARKET I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-040,MAMI MARKET II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-041,MAMI MARKET III,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-042,MAMI MARKET IV,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-043,N A A QTRS I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-044,N A A QTRS II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-045,303 NAF QTRS I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-046,303 NAF QTRS II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-047,"SABON TITI, DAN RIMI","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-048,SAKWAYA,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-049,"RAMAT, PR. SCH.","Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-050,TUDUN BOJUWA I,"Kwachiri, Fagge, Kano",0,,
12,Fagge,6,Kwachiri,12-06-051,TUDUN BOJUWA II,"Kwachiri, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-001,GAWON ALI I,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-002,GAWON ALI II,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-003,GAWON ALI III,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-004,GAWON ALI IV,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-005,GAWON ALI V,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-006,GAWON ALI VI,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-007,GAWON ALI VII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-008,GAWON ALI VIII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-009,GAWON ALI IX,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-010,GAWON ALI X,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-011,KWANAR DAN RIMI I,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-012,KWANAR DAN RIMI II,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-013,KWANAR DAN RIMI III,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-014,KWANAR DAN RIMI IV,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-015,KWANAR DAN RIMI V,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-016,KWANAR DAN RIMI VI,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-017,KWANAR DAN RIMI VII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-018,KWANAR DAN RIMI VIII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-019,KWANAR DAN RIMI IX,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-020,KWANAR DAN RIMI X,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-021,KWANAR DAN RIMI XI,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-022,KWANAR DAN RIMI XII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-023,KWANAR DAN RIMI XIII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-024,KWANAR YAN TIFA I,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-025,KWANAR YAN TIFA II,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-026,KWANAR YAN TIFA III,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-027,KWANAR YAN TIFA IV,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-028,KWANAR YAN TIFA V,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-029,KWANAR YAN TIFA VI,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-030,KWANAR YAN TIFA VII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-031,KWANAR YAN TIFA VIII,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-032,KWANAR YAN TIFA IX,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-033,KWANAR YAN TIFA X,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,7,Rijiyar Lemo,12-07-034,KWANAR YAN TIFA XI,"Rijiyar Lemo, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-001,"ADO BAYERO, SQR I","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-002,"ADO BAYERO, SQR II","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-003,"ADO BAYERO, SQR III","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-004,"ADO BAYERO, SQR IV","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-005,"ADO BAYERO, SQR V","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-006,"ADO BAYERO, SQR VI","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-007,"ADO BAYERO, SQR VII","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-008,"ADO BAYERO, SQR VIII","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-009,"ADO BAYERO, SQR IX","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-010,DABO P.S. I,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-011,DABO P.S. II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-012,DABO P.S. III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-013,DABO P.S. IV,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-014,DABO P.S. V,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-015,DABO P.S. VI,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-016,DAN WAIRE P.S. I,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-017,DAN WAIRE P.S. II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-018,DAN WAIRE P.S. III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-019,DAN WAIRE P.S. IV,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-020,DAN WAIRE P.S. V,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-021,DAN WAIRE P.S. VI,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-022,DAN WAIRE P.S. VII,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-023,DAN WAIRE P.S. VIII,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-024,DAN WAIRE P.S. IX,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-025,DAN WAIRE P.S. X,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-026,DAN WAIRE P.S. XI,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-027,K.T.C. I,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-028,K.T.C. II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-029,K.T.C. III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-030,K.T.C. IV,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-031,K.T.C. V,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-032,MAIKWATASHI I,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-033,MAIKWATASHI II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-034,MAIKWATASHI III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-035,MAIKWATASHI IV,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-036,MAIKWATASHI V,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-037,MAIKWATASHI VI,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-038,"RIGA, PRIMARY SCHOOL I","Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-039,RIGA PRIMARY SCHOOL II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-040,RIGA PRIMARY SCHOOL III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-041,RIGA PRIMARY SCHOOL IV,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-042,RIGA PRIMARY SCHOOL V,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-043,RIGA PRIMARY SCHOOL VI,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-044,ZAWAI PRIMARY SCHOOL I,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-045,ZAWAI PRIMARY SCHOOL II,"Sabongari East, Fagge, Kano",0,,
12,Fagge,8,Sabongari East,12-08-046,ZAWAI PRIMARY SCHOOL III,"Sabongari East, Fagge, Kano",0,,
12,Fagge,9,Sabongari West,12-09-001,"ANSARUDDEEN PR., SCH. I","Sabongari West, Fagge, Kano",0,,
